Country,Gender,Wage_hour,Wage_month,Education,Education_years,Experience_years,Partner,Nationality,Numeracy_score
FRA,Male,12.023121387,2080,Upper_second,14,11,Yes,National,307.50521
FRA,Female,18.625561978,2900,Upper_second,14,31,No,National,251.86419
FRA,Female,8.7486330261,1400,Secondary,11,8,Yes,National,201.92818
FRA,Female,7.4318744839,900,Secondary,11,28,Yes,National,213.04923
FRA,Female,12.49804718,2000,Secondary,12,30,Yes,National,288.49829
FRA,Female,11.000912686,1808,Secondary,11,19,Yes,Non_national,226.90659
FRA,Male,9.6647398844,1463,Upper_second,14,24,Yes,National,302.32448
FRA,Female,21.031898951,2456,Tertiary,15,27,No,National,245.87379
FRA,Male,9.3586567575,1700,Secondary,12,8,Yes,National,320.23568
FRA,Female,9.3608587944,1417,Secondary,11,6,,National,222.46282
FRA,Female,6.936416185,360,Primary,5,1,Yes,Non_national,141.70304
FRA,Female,11.725846408,1775,Tertiary,15,2,No,Non_national,283.44082
FRA,Male,10.569777044,1600,Primary,5,36,Yes,National,174.86759
FRA,Female,11.291840301,2100,Upper_second,14,18,Yes,National,280.08492
FRA,Male,13.212221305,2400,Upper_second,14,19,Yes,National,323.53731
FRA,Female,9.083402147,1100,Secondary,11,24,Yes,National,218.33147
FRA,Male,6.8042939719,1030,Secondary,13,1,No,National,280.61244
FRA,Female,7.8998073218,1640,Secondary,11,13,Yes,National,244.63024
FRA,Female,10.487068538,1587.48,Secondary,11,25,Yes,National,263.55633
FRA,Female,15.211439002,2500,Secondary,5,38,,National,236.34662
FRA,Female,13.377374071,2025,Secondary,11,11,Yes,National,286.5263
FRA,Female,9.5788604459,1450,Secondary,12,10,Yes,National,305.67444
FRA,Female,9.9091659785,1500,Primary,5,29,,National,147.69925
FRA,Female,11.098265896,2400,Secondary,9,7,Yes,National,270.7903
FRA,Female,9.9091659785,1500,Primary,5,13,No,Non_national,137.70196
FRA,Female,17.469492614,3400,Tertiary,15,39,Yes,National,310.89982
FRA,Female,10.417836499,1577,Primary,5,44,,National,148.78867
FRA,Female,8.8226346212,1450,Secondary,11,26,Yes,National,219.46652
FRA,Male,,2245,Tertiary,15,27,,National,268.37469
FRA,Male,4.4464206314,750,Secondary,12,1,No,National,271.43625
FRA,Male,13.747851898,2200,Secondary,11,20,Yes,National,252.99511
FRA,Female,10.946325351,1657,Tertiary,14,15,Yes,National,356.92021
FRA,Female,15.1940545,2300,Secondary,12,38,Yes,National,232.04984
FRA,Male,9.9091659785,1500,Secondary,12,3,No,National,287.0341
FRA,Female,10.404624277,900,Upper_second,14,4,No,National,238.34005
FRA,Female,14.739884393,2550,Tertiary,15,32,Yes,Non_national,138.35453
FRA,Male,18.497109827,3200,Tertiary,17,7,Yes,National,334.99513
FRA,Male,8.323699422,1800,Secondary,11,26,Yes,National,235.39312
FRA,Female,12.551610239,1900,Secondary,14,27,Yes,National,311.14893
FRA,Male,20.749962946,3500,Tertiary,17,8,,National,323.26749
FRA,Female,5.9454995871,900,Secondary,11,3,Yes,National,211.12002
FRA,Female,26.011560694,4500,Tertiary,20,25,No,National,304.58014
FRA,Female,9.2485549133,1600,Secondary,5,0,Yes,National,203.58811
FRA,Female,13.635689936,2300,Upper_second,14,12,No,National,329.89013
FRA,Female,11.230388109,1700,Secondary,13,13,Yes,National,246.15499
FRA,Male,12.449977768,2100,Secondary,12,23,Yes,National,270.15123
FRA,Female,11.278725504,2000,Tertiary,17,10,Yes,National,312.5251
FRA,Male,7.9273327828,1200,Tertiary,14,1,,Non_national,200.85992
FRA,Female,10.569777044,1600,Secondary,12,21,Yes,National,255.0941
FRA,Female,19.267822736,1000,Secondary,5,42,,National,237.09948
FRA,Male,23.121387283,4500,Tertiary,17,5,Yes,National,345.98432
FRA,Female,13.701073493,2074,Secondary,12,30,Yes,National,241.13476
FRA,Female,9.2303011865,1517,Secondary,12,11,Yes,National,307.98951
FRA,Male,13.87283237,2100,Secondary,5,28,Yes,National,171.10469
FRA,Male,18.076720967,4300,Tertiary,17,12,Yes,National,338.11703
FRA,Female,13.87283237,2100,Upper_second,14,30,Yes,National,300.57242
FRA,Male,9.5953757225,1660,Secondary,11,23,No,National,277.08119
FRA,Male,9.2485549133,1000,Secondary,5,20,Yes,Non_national,172.51466
FRA,Male,11.058054788,1100,Secondary,11,9,Yes,National,262.63415
FRA,Male,10.239471511,1550,Secondary,11,35,Yes,National,270.38788
FRA,Male,21.676300578,3000,Upper_second,14,18,Yes,National,324.44244
FRA,Female,9.2485549133,1400,Secondary,13,4,,National,240.56282
FRA,Female,19.616671737,3224,Tertiary,15,14,,National,340.27856
FRA,Female,6.4989845337,1040,Tertiary,17,1,No,National,323.20263
FRA,Female,9.9091659785,1500,Secondary,11,29,Yes,National,227.1784
FRA,Female,7.6057195011,1250,Secondary,11,21,Yes,National,262.40112
FRA,Female,13.212221305,2000,Secondary,11,29,Yes,Non_national,197.88782
FRA,Female,9.9091659785,1500,Secondary,11,29,Yes,National,221.11467
FRA,Male,12.716763006,2200,Secondary,5,16,Yes,National,221.43001
FRA,Female,8.4778420039,1100,Secondary,11,7,No,National,195.34374
FRA,Female,11.600330306,1756,Secondary,12,34,Yes,National,247.17464
FRA,Male,16.515276631,2500,Secondary,5,38,Yes,National,259.81727
FRA,Male,9.9006966059,1670,Secondary,12,7,Yes,National,267.00619
FRA,Male,9.2485549133,1600,Secondary,11,37,Yes,National,261.41746
FRA,Male,39.665202312,3431.04,Tertiary,15,32,Yes,Non_national,381.06651
FRA,Male,11.572254335,2002,Secondary,11,24,No,National,173.00845
FRA,Male,13.635689936,2300,Secondary,13,13,Yes,Non_national,276.82863
FRA,Male,10.569777044,1600,Secondary,5,37,Yes,National,259.24877
FRA,Female,9.9091659785,1500,Upper_second,14,15,No,National,297.4325
FRA,Male,7.7071290944,1300,Secondary,5,3,No,Non_national,189.09499
FRA,Male,10.623340103,1700,Secondary,11,32,Yes,National,219.89063
FRA,Male,9.9091659785,1500,Secondary,11,33,Yes,National,312.20699
FRA,Female,10.807597027,1636,Secondary,12,9,Yes,National,277.85828
FRA,Female,12.881915772,1950,Secondary,12,13,Yes,National,233.39548
FRA,Male,14.533443435,2200,Secondary,11,31,Yes,National,291.97902
FRA,Female,6.0670520231,656,Secondary,5,3,Yes,National,216.39625
FRA,Female,17.175887696,2600,Upper_second,14,31,Yes,National,303.7667
FRA,Male,15.622558975,2500,Tertiary,15,22,Yes,National,317.55401
FRA,Female,15.414258189,2600,Tertiary,15,15,Yes,National,279.25058
FRA,Female,7.225433526,1000,Secondary,11,5,Yes,National,266.75396
FRA,Male,19.818331957,3000,Secondary,11,32,Yes,National,242.83139
FRA,Female,4.9545829893,750,Tertiary,15,10,Yes,National,309.62768
FRA,Male,13.212221305,2000,Tertiary,17,5,Yes,National,338.94376
FRA,Male,16.515276631,2500,Secondary,11,28,Yes,National,248.01987
FRA,Male,13.747851898,2200,Upper_second,14,29,Yes,National,312.10431
FRA,Female,16.12716763,2790,Tertiary,17,23,Yes,National,290.36917
FRA,Male,5.7803468208,1700,Secondary,13,2,No,Non_national,248.56535
FRA,Male,20.809248555,4500,Secondary,11,30,Yes,National,292.90039
FRA,Male,23.121387283,1000,Primary,5,41,,National,212.29211
FRA,Male,10.838150289,1500,Secondary,11,30,,National,234.17664
FRA,Female,8.9048586158,1425,Secondary,9,15,Yes,National,274.43532
FRA,Male,12.551610239,1900,Secondary,11,20,Yes,National,339.2175
FRA,Male,13.994523882,2300,Primary,5,33,No,National,238.22193
FRA,Female,18.497109827,2800,Secondary,11,25,No,National,230.98249
FRA,Female,8.0924855491,980,Secondary,5,11,No,National,191.62813
FRA,Male,11.303789338,2200,Secondary,11,17,Yes,National,283.18975
FRA,Female,9.1268634013,1500,Secondary,11,7,Yes,National,229.94272
FRA,Female,18.253726803,3000,Tertiary,20,14,Yes,National,369.95142
FRA,Female,8.7583815029,947,Secondary,11,12,Yes,National,252.48827
FRA,Female,7.5144508671,650,Secondary,9,13,Yes,National,181.21829
FRA,Female,14.3512059,1800,Tertiary,17,7,Yes,National,317.94951
FRA,Male,12.904960344,2400,Secondary,11,23,Yes,National,212.56718
FRA,Female,17.341040462,3000,Secondary,12,25,Yes,National,267.81841
FRA,Female,9.407101569,1424,Tertiary,17,8,Yes,National,337.38176
FRA,Male,13.615928067,2650,Secondary,11,31,Yes,National,218.28819
FRA,Female,14.450867052,2500,Tertiary,15,3,Yes,National,238.87029
FRA,Female,10.208092486,1766,Secondary,11,30,Yes,National,232.01027
FRA,Male,11.560693642,2000,Secondary,13,15,,National,292.6486
FRA,Male,21.271676301,4600,Secondary,11,31,Yes,National,319.90551
FRA,Male,17.10982659,3700,Tertiary,17,5,,National,315.05787
FRA,Male,11.248242462,1800,Secondary,13,14,Yes,National,259.12294
FRA,Female,16.515276631,2000,Secondary,11,42,Yes,National,286.35682
FRA,Male,10.452052764,1763,Secondary,11,14,,National,271.41862
FRA,Female,14.894475064,2770,Upper_second,14,35,Yes,National,276.82814
FRA,Male,9.4335260116,612,Secondary,12,11,,,
FRA,Male,13.87283237,2100,Secondary,11,22,Yes,National,261.76646
FRA,Male,13.87283237,3000,Upper_second,14,30,,National,283.32721
FRA,Male,8.323699422,1800,Secondary,11,40,,National,299.14003
FRA,Female,16.776448447,3120,Tertiary,15,26,Yes,National,283.35969
FRA,Female,21.46985962,2600,Upper_second,14,21,Yes,National,323.03473
FRA,Male,23.121387283,4000,Tertiary,17,15,Yes,National,390.35236
FRA,Male,13.212221305,2000,Secondary,11,28,Yes,National,275.55537
FRA,Female,30.057803468,2600,Secondary,12,34,Yes,National,220.97873
FRA,Male,9.9091659785,1500,Upper_second,14,36,Yes,Non_national,160.58387
FRA,Female,6.1657032755,1200,Tertiary,17,1,No,National,346.77914
FRA,Male,10.239471511,1550,Secondary,12,4,Yes,National,290.68248
FRA,Male,11.560693642,2000,Secondary,5,31,Yes,Non_national,99.98603
FRA,Female,2.8728323699,248.5,Secondary,12,3,No,National,305.99771
FRA,Female,15.028901734,1300,Secondary,5,41,Yes,National,185.90649
FRA,Male,10.789980732,1820,Secondary,11,18,Yes,National,303.03308
FRA,Male,13.87283237,3000,Secondary,9,18,Yes,National,303.98217
FRA,Male,9.789430223,2371,Secondary,9,13,,National,311.86451
FRA,Female,10.305532618,1560,Secondary,11,3,,National,201.93746
FRA,Female,13.87283237,2700,Upper_second,14,11,Yes,National,343.53182
FRA,Male,12.924262635,2180,Primary,5,40,Yes,National,154.36836
FRA,Male,11.560693642,3000,Secondary,12,33,Yes,National,262.23033
FRA,Male,12.49804718,2000,Tertiary,17,8,Yes,National,319.64743
FRA,Male,27.74566474,3600,Upper_second,14,34,Yes,National,326.61891
FRA,Female,9.7366730893,1895,Tertiary,15,10,Yes,National,294.78614
FRA,Male,12.49804718,2000,Secondary,12,32,Yes,National,285.43392
FRA,Male,7.5669994745,1800,Secondary,12,9,Yes,National,330.56673
FRA,Female,2.802592398,400,Secondary,5,6,No,National,175.39598
FRA,Male,14.335260116,2480,Upper_second,14,7,Yes,National,230.27614
FRA,Female,23.121387283,2600,Tertiary,15,15,No,National,211.84241
FRA,Female,13.600816049,1000,Secondary,12,30,Yes,National,303.97917
FRA,Male,5.500087581,785,Primary,5,3,No,National,127.9435
FRA,Male,8.734746307,1700,Upper_second,14,7,,National,297.68569
GBR,Female,6.0115606936,1040,Upper_second,16,41,,Non_national,177.8113
GBR,Male,14.997656616,2400,Tertiary,16,22,Yes,National,258.88715
GBR,Female,6.936416185,720,Secondary,11,28,Yes,National,271.16533
GBR,Male,12.845215157,2500,Tertiary,16,14,,National,303.3059
GBR,Male,11.248242462,1800,Primary,,27,No,National,146.65565
GBR,Female,9.2485549133,1000,Secondary,13,18,Yes,National,330.81579
GBR,Male,14.797687861,3200,Tertiary,16,30,Yes,National,306.33145
GBR,Female,6.3583815029,330,Secondary,11,18,Yes,National,205.99217
GBR,Female,2.8901734104,250,Primary,,34,Yes,National,211.72373
GBR,Female,7.4988283081,1200,Secondary,11,29,Yes,National,249.10433
GBR,Female,11.873144821,1900,Upper_second,15,31,No,National,199.71926
GBR,Female,4.6242774566,360,Primary,,0,No,National,156.1961
GBR,Female,17.341040462,3000,Tertiary,16,9,No,National,262.86124
GBR,Female,6.0115606936,650,Secondary,11,25,Yes,National,271.6235
GBR,Female,15.764582239,1500,Secondary,11,15,No,Non_national,203.6045
GBR,Female,9.2485549133,1200,Secondary,11,30,Yes,National,229.7662
GBR,Female,8.8226346212,1450,Tertiary,16,18,Yes,National,317.16501
GBR,Female,21.076033793,3555,Tertiary,16,32,,National,195.59968
GBR,Female,7.7071290944,1200,Upper_second,11,16,Yes,National,305.83112
GBR,Female,5.7803468208,800,Tertiary,16,7,Yes,National,267.08209
GBR,Male,5.9454995871,900,Secondary,11,1,No,National,255.33352
GBR,Female,6.0471320587,680,Secondary,11,26,Yes,National,170.78761
GBR,Male,10.343778521,1700,Secondary,11,26,No,National,275.65342
GBR,Female,11.098265896,1200,Primary,,45,Yes,National,251.76426
GBR,Male,6.5510597303,510,Upper_second,16,28,No,National,204.92995
GBR,Female,12.138728324,2100,Secondary,11,10,Yes,National,228.87356
GBR,Female,10.952236082,1800,Tertiary,16,14,Yes,National,262.50718
GBR,Female,9.8312138728,1063,Upper_second,15,18,No,National,276.92273
GBR,Female,6.8641618497,950,Upper_second,15,12,No,Non_national,268.09847
GBR,Male,26.815169886,4755,Upper_second,15,14,Yes,National,275.50524
GBR,Female,5.7803468208,200,Secondary,13,26,Yes,National,244.60841
GBR,Female,13.102119461,1700,Tertiary,16,28,Yes,National,294.15039
GBR,Female,12.49804718,2000,Tertiary,16,35,No,National,295.76329
GBR,Female,12.661712084,1150,Tertiary,16,18,Yes,National,241.47801
GBR,Female,7.3731535003,574,Secondary,11,31,Yes,National,258.64825
GBR,Female,6.936416185,750,Secondary,13,16,Yes,National,239.55608
GBR,Female,7.7023121387,533,Tertiary,16,21,Yes,National,242.26815
GBR,Male,8.0924855491,1400,Tertiary,16,6,No,National,313.6431
GBR,Male,11.560693642,2000,Tertiary,16,9,,National,220.16289
GBR,Male,14.372754257,2300,Secondary,11,14,Yes,National,333.61402
GBR,Female,7.4988283081,1200,Secondary,13,6,No,National,297.16815
GBR,Male,6.8850353243,1340,Secondary,13,47,,National,242.54943
GBR,Male,7.7071290944,1300,Secondary,11,23,No,National,285.11864
GBR,Male,6.4226075787,2000,Secondary,11,11,,National,338.87717
GBR,Female,6.6061106524,1000,Tertiary,16,8,Yes,National,296.23999
GBR,Female,8.7486330261,1400,Secondary,13,8,Yes,National,230.9358
GBR,Male,14.129736673,2200,Secondary,11,7,Yes,National,240.18354
GBR,Female,13.212221305,2000,Tertiary,16,11,No,Non_national,255.94594
GBR,Female,4.1288191577,500,Secondary,13,11,No,National,282.27413
GBR,Female,16.184971098,1400,Tertiary,16,14,Yes,National,327.62467
GBR,Female,8.8081475365,800,Secondary,11,31,Yes,National,239.96065
GBR,Male,14.372754257,2300,Upper_second,15,33,Yes,National,291.25694
GBR,Female,12.551610239,1900,Secondary,11,18,Yes,National,308.93168
GBR,Female,8.9916506101,700,Secondary,13,6,No,National,323.47864
GBR,Male,12.845215157,2500,Tertiary,16,45,Yes,Non_national,318.15556
GBR,Female,9.0173410405,1950,Secondary,11,10,Yes,National,316.94574
GBR,Male,5.9375722543,1284,Secondary,12,5,No,National,367.82271
GBR,Male,10.569777044,1600,Secondary,11,34,Yes,National,231.53197
GBR,Female,13.122949539,2100,Secondary,11,24,Yes,National,202.14391
GBR,Female,10.509721492,2500,Tertiary,16,8,No,National,234.96252
GBR,Female,8.6705202312,900,Secondary,11,9,Yes,National,232.67812
GBR,Female,6.936416185,450,Upper_second,16,18,Yes,Non_national,250.04069
GBR,Female,10.623340103,1700,Upper_second,11,9,No,National,310.86648
GBR,Male,9.2485549133,2000,Upper_second,15,30,Yes,National,303.57135
GBR,Female,8.536166224,1366,Upper_second,16,19,,National,245.55146
GBR,Male,7.7071290944,2000,Secondary,11,6,,Non_national,248.17612
GBR,Female,5.3641618497,116,Primary,,16,No,National,246.68087
GBR,Male,11.560693642,1500,,11,5,,Non_national,208.04273
GBR,Female,10.789980732,1400,Secondary,13,30,Yes,National,222.9261
GBR,Male,17.175887696,2600,Tertiary,16,11,No,National,288.95074
GBR,Female,7.225433526,250,Tertiary,16,8,,National,276.36492
GBR,Male,17.341040462,3000,Tertiary,16,21,Yes,National,326.42927
GBR,Male,8.6705202312,1500,Tertiary,16,40,,Non_national,272.60283
GBR,Female,8.0924855491,700,Secondary,11,44,Yes,National,240.04576
GBR,Female,6.0115606936,208,Primary,,0,No,National,224.69784
GBR,Female,9.2485549133,800,Secondary,11,16,Yes,National,208.7859
GBR,Male,8.6705202312,1500,Upper_second,13,25,Yes,National,227.17757
GBR,Female,10.714789229,1900,Secondary,11,47,Yes,National,242.7929
GBR,Male,8.1888246628,850,Secondary,12,4,No,National,366.48141
GBR,Female,6.5028901734,900,Secondary,13,25,,National,286.54504
GBR,Female,7.3859987155,575,Secondary,11,27,No,National,274.20354
GBR,Male,10.952236082,1800,Secondary,11,7,Yes,National,252.22051
GBR,Female,9.7353209614,1600,Tertiary,16,34,,National,278.04682
GBR,Male,13.87283237,2400,Tertiary,16,31,,National,312.20405
GBR,Female,6.0693641618,210,Secondary,11,2,No,National,275.32533
GBR,Female,10.597302505,1100,Secondary,11,22,Yes,National,273.99379
GBR,Female,7.4988283081,1200,Tertiary,16,5,No,National,268.4379
GBR,Female,8.7486330261,1400,Secondary,11,42,,National,272.06314
GBR,Female,5.3949903661,700,Secondary,11,4,No,National,224.32605
GBR,Male,12.661712084,2300,Upper_second,16,17,Yes,National,284.3175
GBR,Female,10.115606936,700,Secondary,11,2,Yes,National,226.774
GBR,Female,8.5879438481,1300,Secondary,11,30,Yes,National,230.32518
GBR,Female,7.7071290944,1000,Upper_second,16,18,No,National,247.37477
GBR,Female,5.549132948,240,Secondary,11,1,,National,247.23785
GBR,Male,13.122949539,2100,Secondary,11,18,,National,283.34906
GBR,Male,8.1237306671,1300,Tertiary,16,8,Yes,National,265.13819
GBR,Female,9.2485549133,1600,Tertiary,16,2,No,Non_national,294.6094
GBR,Female,6.936416185,300,Secondary,11,10,Yes,Non_national,230.50107
GBR,Male,8.323699422,1800,Secondary,13,20,Yes,National,260.54305
GBR,Male,9.7225433526,841,Tertiary,16,46,,National,299.91456
GBR,Male,8.8928412628,1500,Primary,,23,No,National,136.0784
GBR,Female,10.789980732,1400,Secondary,11,19,Yes,National,234.13109
GBR,Male,6.2620423892,650,Tertiary,16,6,Yes,Non_national,230.4707
GBR,Female,3.5581245986,554,Secondary,11,1,No,National,186.68132
GBR,Female,1.0276172126,320,Secondary,11,47,Yes,National,266.89224
GBR,Female,6.936416185,1200,,11,6,Yes,Non_national,143.35088
GBR,Male,6.997261941,1150,Primary,,45,Yes,National,299.87047
GBR,Male,5.9537572254,412,Primary,,10,Yes,Non_national,178.27704
GBR,Female,10.276172126,1200,Tertiary,16,25,Yes,National,326.8931
GBR,Female,9.2922980784,1487,Secondary,11,41,,National,202.71705
GBR,Female,11.035207567,2100,Tertiary,16,29,Yes,National,307.0789
GBR,Male,6.0471320587,1700,Secondary,11,8,No,National,235.26712
GBR,Female,14.450867052,2500,Tertiary,16,12,Yes,Non_national,286.61406
GBR,Female,7.9273327828,480,Secondary,11,23,Yes,National,312.82716
GBR,Female,6.521416926,1100,Upper_second,15,2,No,Non_national,213.52951
GBR,Female,8.6705202312,1500,,11,14,Yes,Non_national,232.844
GBR,Female,7.8112794876,1250,Secondary,11,20,No,National,314.35084
GBR,Male,16.524084778,3216,Tertiary,16,26,Yes,National,311.81347
GBR,Male,12.845215157,2000,Secondary,11,31,Yes,National,234.24345
GBR,Male,11.560693642,2000,Tertiary,16,4,Yes,Non_national,177.40666
GBR,Female,8.9267301984,1428.5,Secondary,11,31,No,National,326.927
GBR,Female,13.487475915,2100,Secondary,11,19,No,National,212.40026
GBR,Female,6.3783137333,800,Secondary,11,1,No,National,291.43893
GBR,Male,4.6242774566,800,Secondary,13,5,No,National,298.84138
GBR,Female,23.121387283,5000,Secondary,13,33,,National,273.57153
GBR,Female,5.7768786127,499.7,Secondary,11,3,No,Non_national,161.28081
GBR,Female,8.8928412628,1000,Secondary,11,37,,National,242.1055
GBR,Male,17.175887696,2600,Upper_second,16,26,No,National,292.71955
GBR,Male,,255,Secondary,11,,Yes,National,229.79878
GBR,Female,10.623340103,1700,Secondary,11,25,Yes,National,315.25581
GBR,Female,5.7803468208,400,Tertiary,16,14,Yes,National,217.03458
GBR,Female,6.936416185,600,Secondary,11,16,Yes,National,241.43943
GBR,Female,19.267822736,500,Tertiary,11,14,Yes,National,261.39163
GBR,Female,6.0693641618,420,Secondary,11,6,No,National,217.14231
GBR,Female,9.2292870906,1916,Secondary,12,6,Yes,Non_national,270.03757
GBR,Female,11.560693642,1900,Upper_second,16,24,Yes,National,235.29633
GBR,Female,11.560693642,1000,Secondary,11,12,No,National,246.22108
GBR,Female,8.0924855491,1400,Tertiary,16,33,Yes,Non_national,293.11948
GBR,Female,11.175337187,1450,Tertiary,16,24,Yes,National,379.08525
